source,name,disposition,flag_confirmed,planet_class,ra,dec,pl_rade,pl_masse,pl_density,pl_orbper,pl_insol,pl_eqt,st_teff,st_logg,st_rad,stellar_flux_proxy,distance_pc,mag
Kepler,K05977.01,CANDIDATE,0,Unknown,289703950.0,51871689.0,,,,49490598180.0,,,,,,,,13.841
Kepler,K05978.01,CANDIDATE,0,Unknown,288719060.0,51914211.0,,,,364181290000.0,0.45,209.0,4988.0,4.498,0.85,447243081045381.7,,14.923
Kepler,K05979.01,CANDIDATE,0,Earth-like,289791660.0,51993721.0,0.89,0.6497451173508033,5.081376551436889,37793511300.0,,592.0,6178.0,4.417,1.076,1686615777076994.5,,11.982
Kepler,K05980.01,FALSE POSITIVE,0,Neptune+,290269560.0,51916302.0,49.03,307.33106862973574,0.014375705287026561,0.855294909,4916.23,2137.0,5846.0,4.27,,,,13.683
Kepler,K05981.01,FALSE POSITIVE,0,Unknown,290389770.0,52171055.0,,,,350609298000.0,,405.0,6658.0,3.934,,,,13.329
Kepler,K05859.01,CANDIDATE,0,Unknown,283309170.0,48685829.0,,,,172621943000.0,92.12,790.0,5119.0,2.795,,,,13.414
Kepler,K05860.01,CANDIDATE,0,Unknown,285568790.0,48632099.0,,,,264708077000.0,,425.0,5283.0,3.617,,,,13.581
Kepler,K05861.01,FALSE POSITIVE,0,Unknown,285724730.0,48607632.0,,,,452404280000.0,,256.0,6195.0,4.437,1.029,1559538111496100.5,,13.752
Kepler,K05862.01,FALSE POSITIVE,0,Neptune+,287576570.0,48679379.0,46.27,292.0542695324611,0.01625449329057278,0.699985822,1761.47,1653.0,5264.0,4.617,0.724,402476617860530.56,,15.667
Kepler,K05863.01,CANDIDATE,0,Earth-like,290002080.0,48655361.0,0.87,0.5973395008207247,5.00117269443618,8672379680.0,109.61,825.0,5620.0,4.498,0.882,776037007925504.8,,14.219
Kepler,K05864.01,CANDIDATE,0,Unknown,291170840.0,48649261.0,,,,35921691200.0,,468.0,5161.0,4.49,0.829,487578444346323.4,,13.791
Kepler,K05865.01,FALSE POSITIVE,0,Neptune+,294868190.0,48649578.0,62.51,380.5708839967684,0.008590044958237831,35872691800.0,1837.31,1670.0,5254.0,2.494,15.369,1.799912922482827e+17,,13.375
Kepler,K05866.01,CANDIDATE,0,Neptune+,295023250.0,48680649.0,35.36,230.5105386535319,0.02874500516790755,102300622000.0,221.33,984.0,4895.0,2.566,,,,13.83
Kepler,K05867.01,CANDIDATE,0,Neptune+,297650700.0,48617802.0,14.76,106.85528195049018,0.1832083640120903,359845500000.0,,510.0,4945.0,,,,,12.117
Kepler,K05868.01,CANDIDATE,0,Unknown,298021360.0,48626141.0,,,,22778312100.0,130.87,863.0,6538.0,4.162,,,,13.787
Kepler,K05869.01,CANDIDATE,0,Unknown,298575230.0,48668362.0,,,,114406187000.0,,267.0,4641.0,4.589,0.691,221514606440106.94,,15.746
Kepler,K05870.01,CANDIDATE,0,Earth-like,287468230.0,48758659.0,0.75,0.34492658969967743,4.507661119605289,132114000000.0,0.52,217.0,4342.0,4.715,0.523,97221575401874.44,,13.586
Kepler,K05871.01,CANDIDATE,0,Unknown,295476900.0,48765079.0,,,,623234400000.0,0.35,196.0,5600.0,4.496,0.839,692270825881599.9,,14.645
Kepler,K05872.01,CANDIDATE,0,Unknown,295568120.0,48759811.0,,,,46160515790.0,,,,,,,,15.655
Kepler,K05873.01,CANDIDATE,0,Neptune+,296324710.0,48783112.0,109061.0,271112.24821834656,1.1522562870932434e-09,217170081000.0,97.62,802.0,5083.0,2.638,,,,12.446
Kepler,K05874.01,CANDIDATE,0,Unknown,298062290.0,48724918.0,,,,287331140000.0,,266.0,5426.0,4.378,,,,13.618
Kepler,Kepler-1639 b,CONFIRMED,1,Unknown,283068630.0,48802078.0,,,,9878850200.0,238.98,1003.0,6477.0,4.361,1.148,2319419821851672.0,,14.496
Kepler,K05876.01,CANDIDATE,0,Unknown,287223510.0,48813251.0,,,,189456089000.0,,337.0,5991.0,4.387,1.026,1356100886632583.2,,15.242
Kepler,K05877.01,CANDIDATE,0,Unknown,288218540.0,48886742.0,,,,230358183000.0,,289.0,5803.0,4.465,0.884,886165447185742.8,,15.571
Kepler,K05878.01,CANDIDATE,0,Unknown,292335020.0,48872520.0,,,,211541140000.0,0.94,251.0,5433.0,4.629,0.689,413615936789167.06,,15.784
Kepler,K05879.01,CANDIDATE,0,Unknown,295576290.0,48897861.0,,,,88523517000.0,0.45,209.0,3827.0,4.782,0.462,45784428763062.97,,15.841
Kepler,K05880.01,FALSE POSITIVE,0,Unknown,295895260.0,48832939.0,,,,386224009080.0,,,,,,,,14.166
Kepler,K05881.01,CANDIDATE,0,Unknown,295461490.0,48903751.0,,,,134358720000.0,14.61,499.0,6948.0,4.194,,,,
Kepler,K05882.01,CANDIDATE,0,Unknown,292615970.0,49003139.0,,,,55014691830.0,,,,,,,,13.113
Kepler,K05883.01,CANDIDATE,0,Unknown,295740020.0,49011520.0,,,,198781156000.0,,404.0,6493.0,4.22,,,,12.752
Kepler,K05884.01,FALSE POSITIVE,0,Unknown,285336150.0,49190769.0,,,,588637590000.0,0.28,185.0,5135.0,4.479,0.849,501160890463460.06,,13.714
Kepler,K05885.01,CANDIDATE,0,Unknown,286123570.0,49105289.0,,,,111149082000.0,,364.0,5763.0,4.511,0.948,991313802288193.6,,14.889
Kepler,K05886.01,CANDIDATE,0,Unknown,286796110.0,49194260.0,,,,284871770000.0,,401.0,6437.0,,,,,13.074
Kepler,K05887.01,FALSE POSITIVE,0,Earth-like,286831510.0,49188240.0,0.98,0.9279754353495195,5.4358395291680734,9833847400.0,188.78,946.0,5929.0,4.308,,,,12.792
Kepler,K05888.01,CANDIDATE,0,Unknown,290868800.0,49105068.0,,,,190860818000.0,,273.0,5463.0,4.578,0.803,574322581755311.4,,15.491
Kepler,K05889.01,CANDIDATE,0,Unknown,292399260.0,49173641.0,,,,374418130000.0,,280.0,6195.0,4.407,1.124,1860792150237380.5,,15.429
Kepler,K05890.01,CANDIDATE,0,Unknown,294526820.0,49175072.0,,,,263301980000.0,,308.0,5758.0,4.277,1.132,1408573442520901.5,,14.225
Kepler,K05891.01,CANDIDATE,0,Unknown,285208500.0,49207829.0,,,,370317610000.0,0.26,182.0,4665.0,4.584,0.701,232724779911974.03,,15.988
Kepler,K05892.01,CANDIDATE,0,Unknown,286300840.0,49211319.0,,,,37959659000.0,,484.0,5573.0,4.558,0.827,659731455380393.4,,15.337
Kepler,K05893.01,CANDIDATE,0,Unknown,286555540.0,49240501.0,,,,405629600000.0,0.52,216.0,5583.0,4.58,0.79,606351831887955.6,,
Kepler,K05894.01,FALSE POSITIVE,0,Neptune+,291297000.0,49244469.0,155.22,847.293661681249,0.0012491060009883483,1080695116.0,29671.05,3344.0,7796.0,3.937,,,,14.355
Kepler,K05895.01,CANDIDATE,0,Unknown,294300840.0,49240311.0,,,,11830772400.0,83.17,770.0,5550.0,4.411,0.958,870768982352024.9,,15.337
Kepler,K05896.01,CANDIDATE,0,Unknown,296964230.0,49202339.0,,,,434281750000.0,0.48,212.0,5544.0,4.529,0.75,531392491010304.0,,14.886
Kepler,K06178.02,CANDIDATE,0,Unknown,287531770.0,44308010.0,,,,33814176000.0,28.41,589.0,6122.0,4.471,0.996,1393451886586306.5,,15.863
Kepler,K06179.01,CANDIDATE,0,Unknown,294856600.0,44322041.0,,,,16295784700.0,72.62,744.0,6063.0,4.476,1.012,1383920995108310.8,,15.735
Kepler,K06180.01,CANDIDATE,0,Unknown,291637330.0,44564220.0,,,,28201998000.0,,,,,,,,
Kepler,K06181.01,FALSE POSITIVE,0,Neptune+,298750000.0,44572540.0,27.78,186.4165097298058,0.047939778459860395,24073377500.0,601.46,1263.0,4647.0,2.843,6.055,1.7096963513645252e+16,,11.43
Kepler,K06182.01,CANDIDATE,0,Unknown,300902470.0,44612610.0,,,,19240582100.0,24.17,565.0,5031.0,4.485,0.848,460690199962252.9,,15.099
Kepler,K05982.01,FALSE POSITIVE,0,Neptune+,292899720.0,37659309.0,57.6,354.13739261616774,0.010216748662785049,1838514245.0,1447.16,1572.0,5799.0,4.326,1.055,1258685862531944.8,,13.925
Kepler,K05983.01,FALSE POSITIVE,0,Neptune+,291849700.0,37738621.0,50.83,317.2383603374581,0.013317838434327836,8412008943.0,345.76,1100.0,6247.0,4.225,,,,13.551
Kepler,K05984.01,FALSE POSITIVE,0,Neptune+,293016540.0,38318451.0,1794.2,7301.403506522998,6.969508747982319e-06,3912679136.0,253.12,1018.0,5616.0,4.553,0.72,515671808427845.2,,14.756
Kepler,K05985.01,FALSE POSITIVE,0,Neptune+,292779720.0,38448551.0,63.99,388.48893793061706,0.008174302418647545,7544804312.0,546.03,1233.0,5953.0,3.984,,,,12.92
Kepler,K06093.02,CANDIDATE,0,Unknown,292551940.0,37421211.0,,,,27249752100.0,333.56,1090.0,5440.0,3.404,,,,13.33
Kepler,K06094.01,FALSE POSITIVE,0,Neptune+,291744450.0,37591019.0,218.79,1146.104379572715,0.0006033233609873752,2283466438.0,3883.24,2014.0,6723.0,,,,,14.312
Kepler,K06095.01,FALSE POSITIVE,0,Neptune+,290045530.0,37939384.0,46.44,292.99833048697855,0.016128608013886662,0.692807507,4211.9,2057.0,5780.0,4.438,,,,15.726
Kepler,K06096.01,FALSE POSITIVE,0,Neptune+,292930600.0,37964420.0,27.66,185.7077014587686,0.048381771036865126,17279290765.0,22.63,556.0,5251.0,4.623,0.658,329169706601389.2,,15.16
Kepler,K06097.01,CANDIDATE,0,Unknown,291515750.0,38058418.0,,,,93056543640.0,,,,,,,,12.749
Kepler,K06183.01,FALSE POSITIVE,0,Neptune+,301169160.0,44645962.0,106.99,610.6916824798417,0.002749165068080179,4326946311.0,1137.15,1481.0,6231.0,,,,,13.253
Kepler,K06184.01,FALSE POSITIVE,0,Unknown,286857270.0,44766392.0,,,,527290930000.0,0.51,216.0,5671.0,4.466,0.919,873513481092061.4,,12.796
Kepler,K06185.01,FALSE POSITIVE,0,Unknown,298540650.0,44767578.0,,,,168858303000.0,18.16,526.0,6608.0,3.907,2.189,9136327532022508.0,,13.409
Kepler,Kepler-1643 b,CONFIRMED,1,Unknown,300431000.0,44751015.0,,,,5342641430.0,96.47,799.0,5101.0,4.63,0.67,303928131090092.06,,13.116
Kepler,K06187.01,FALSE POSITIVE,0,Neptune+,296665010.0,44853069.0,28.3,189.48379021199113,0.046091530690095014,19384442450.0,466.04,1185.0,4968.0,3.291,5.026,1.5387615195484714e+16,,11.98
Kepler,K06188.01,CANDIDATE,0,Unknown,293247010.0,45056461.0,,,,1645319649.0,666.35,1296.0,5416.0,4.603,0.756,491765677026231.0,,15.517
Kepler,K06189.01,FALSE POSITIVE,0,Neptune+,293685910.0,45238609.0,60.99,372.41537073338833,0.00905023949011018,2179924994.0,1040.63,1448.0,6106.0,4.487,0.966,1297123873818487.0,,13.96
Kepler,K06190.01,FALSE POSITIVE,0,Neptune+,300935880.0,45205688.0,89.16,520.1752117471332,0.004046204676650822,10135401047.0,270.76,1035.0,5895.0,4.103,,,,13.92
Kepler,K05986.01,FALSE POSITIVE,0,Neptune+,287039670.0,38640308.0,52.58,326.83014901536615,0.01239563390300635,1946198513.0,2779.44,1853.0,6224.0,4.165,,,,13.993
Kepler,K05987.01,CANDIDATE,0,Neptune+,287915160.0,38640781.0,55.28,341.554388857056,0.011147157609322878,5288547653.0,6999.38,2333.0,4918.0,2.889,9.169,4.9181077916496056e+16,,11.317
Kepler,K05988.01,FALSE POSITIVE,0,Neptune+,285055150.0,38985008.0,23.87,163.12109522993407,0.06612432415364897,30483800600.0,,315.0,3857.0,4.717,0.531,62400432186928.35,,15.021
Kepler,K05989.01,FALSE POSITIVE,0,Neptune+,291980960.0,38971180.0,66.22,400.37824838748884,0.007601710401788052,5758436700.0,31195.25,3389.0,4754.0,2.194,25.287,3.2661139056972134e+17,,13.819
Kepler,K05990.01,FALSE POSITIVE,0,Unknown,293702910.0,38956291.0,,,,25952291300.0,24.49,567.0,5692.0,4.547,0.866,787218605166778.4,,15.999
Kepler,K05991.01,FALSE POSITIVE,0,Neptune+,296033020.0,38936691.0,39.03,251.43789091859813,0.023315430877832024,8585995370.0,6831.52,2319.0,4805.0,2.605,13.941,1.03600397661428e+17,,11.598
Kepler,K05992.01,FALSE POSITIVE,0,Neptune+,295693240.0,39006538.0,40.38,259.07550707822486,0.02169380777026252,9892240848.0,160.25,907.0,6225.0,4.461,,,,13.664
Kepler,K06098.01,FALSE POSITIVE,0,Neptune+,293130400.0,38127789.0,120.13,676.2282344316104,0.002150538604950084,1129848432.0,37690.9,3553.0,4846.0,2.984,7.102,2.7816019052059212e+16,,13.8
Kepler,K06099.01,FALSE POSITIVE,0,Neptune+,294489960.0,38199619.0,25.68,173.95768402118142,0.05663265644553468,7244778994.0,105.76,818.0,5530.0,4.586,0.788,580701516506100.8,,13.926
Kepler,K06100.01,FALSE POSITIVE,0,Earth-like,289811430.0,38324951.0,0.99,0.9634966744563535,5.474607785896946,0.730964241,8801.05,2467.0,5929.0,4.152,,,,13.036
Kepler,K06101.01,FALSE POSITIVE,0,Neptune+,290254850.0,38341660.0,93.52,542.4952730464394,0.003656712685830954,17734020239.0,149.48,892.0,5883.0,,,,,12.553
Kepler,K06191.01,CANDIDATE,0,Unknown,293403230.0,45493809.0,,,,9704337900.0,178.46,932.0,6273.0,4.442,1.044,1687726802807541.5,,14.752
Kepler,K07859.01,CANDIDATE,0,Earth-like,289825990.0,43725231.0,0.93,0.764516582279732,5.240182814409523,0.306702491,6868.33,2318.0,5310.0,4.512,0.786,491160210028517.2,,15.229
Kepler,K06192.01,FALSE POSITIVE,0,Neptune+,296034850.0,45490822.0,90.08,524.8956482822074,0.003959097655075438,0.829019343,9089.67,2492.0,6645.0,4.271,,,,14.661
Kepler,K06193.01,FALSE POSITIVE,0,Neptune+,300957030.0,45449188.0,124.19,696.2997381148602,0.0020042169240450467,1108099900.0,5632.6,2212.0,5299.0,3.865,,,,14.305
Kepler,K06194.01,CANDIDATE,0,Neptune+,287840420.0,45599751.0,140.14,774.4166104548667,0.001551303222371493,42294739000.0,324.71,1083.0,4926.0,,,,,
Kepler,K06195.01,CANDIDATE,0,Unknown,291484950.0,45545670.0,,,,1444486083.0,290.01,1051.0,4569.0,4.686,0.559,136178406514801.1,,15.356
Kepler,K05993.01,FALSE POSITIVE,0,Neptune+,285144960.0,39186989.0,29.95,199.17242335774958,0.04087399635299273,4264729569.0,983.86,1428.0,6052.0,,,,,12.873
Kepler,K05994.01,FALSE POSITIVE,0,Neptune+,289314210.0,39131359.0,30.97,205.12956578269058,0.03807264235101678,4804469712.0,198.67,958.0,5561.0,4.558,0.809,625905292034262.4,,14.654
Kepler,K05995.01,FALSE POSITIVE,0,Neptune+,294686430.0,39396561.0,49.79,311.5193809311732,0.013914482752418656,6150529292.0,964.26,1421.0,6691.0,,,,,13.303
Kepler,K05996.01,FALSE POSITIVE,0,Neptune+,293737150.0,39825859.0,19.43,136.09935422326228,0.10229302865500113,4944927575.0,66.56,728.0,4428.0,4.59,0.701,188915018332667.62,,14.928
Kepler,K05997.01,FALSE POSITIVE,0,Unknown,288472140.0,40087662.0,,,,4442517008.0,593.85,1258.0,6316.0,4.387,1.119,1992639148244364.8,,11.297
Kepler,K05998.01,FALSE POSITIVE,0,Neptune+,297953580.0,40153252.0,90.12,525.1007530184047,0.003955373198416967,62735643900.0,28.65,590.0,6211.0,4.127,,,,14.27
Kepler,K05999.01,FALSE POSITIVE,0,Neptune+,284048430.0,40408539.0,24.91,169.35923380500668,0.060408224619642265,7035518449.0,88.6,782.0,5288.0,4.566,0.71,394169016145871.25,,14.884
Kepler,K06102.01,CANDIDATE,0,Unknown,291752040.0,38662540.0,,,,54291633600.0,46.21,665.0,6711.0,4.179,,,,10.915
Kepler,Kepler-1981 b,CONFIRMED,1,Unknown,287975460.0,38740280.0,,,,453542120000.0,,390.0,5874.0,3.664,,,,13.436
Kepler,K07860.01,FALSE POSITIVE,0,Earth-like,294416930.0,43799587.0,0.6,0.15106352912951673,3.8557977872935942,0.579516759,8953.61,2484.0,6339.0,4.387,1.102,1960858233596578.2,,13.559
Kepler,K06104.01,FALSE POSITIVE,0,Unknown,295059940.0,38855911.0,,,,16248086500.0,58.1,704.0,5729.0,4.436,0.923,917737950361400.4,,14.708
Kepler,K06105.01,FALSE POSITIVE,0,Unknown,295328280.0,38847500.0,,,,289788624000.0,19.6,537.0,8057.0,3.946,,,,10.924
Kepler,K06106.01,FALSE POSITIVE,0,Unknown,294475400.0,39003880.0,,,,55004029060.0,,,,,,,,13.335
Kepler,K06107.01,FALSE POSITIVE,0,Neptune+,284624630.0,39178780.0,110.29,627.2371896958025,0.002577696397897977,2873657901.0,2645.12,1830.0,5692.0,3.829,,,,12.702
Kepler,K06196.01,FALSE POSITIVE,0,Neptune+,292572780.0,45757729.0,102.31,587.1214057203098,0.00302260944445655,1680425996.0,5564.77,2203.0,6844.0,4.145,,,,14.11
Kepler,K06197.01,FALSE POSITIVE,0,Unknown,295345860.0,45768803.0,,,,0.53345831,,,,,,,,11.957
Kepler,K06198.01,FALSE POSITIVE,0,Neptune+,295906740.0,45724098.0,184.22,985.1363963988848,0.0008687491750760273,20686460198.0,506.27,1210.0,4809.0,3.106,5.145,1.4157607452522294e+16,,13.957
Kepler,K06199.01,FALSE POSITIVE,0,Unknown,299772580.0,45778999.0,,,,131680180000.0,,444.0,6468.0,4.288,,,,12.714
Kepler,K06200.01,FALSE POSITIVE,0,Neptune+,299799010.0,45735371.0,15056.9,47468.69563231566,7.666708913735838e-08,200762693000.0,54.06,692.0,7981.0,3.716,,,,12.377
Kepler,K06201.01,FALSE POSITIVE,0,Neptune+,292432740.0,45853409.0,150.94,826.6997840406345,0.0013253883891794413,1123258617.0,25226.88,3215.0,7945.0,,2.17,1.8762688735145776e+16,,
Kepler,K06202.01,CANDIDATE,0,Unknown,284141140.0,45944641.0,,,,47256432910.0,,,,,,,,11.543
Kepler,K07865.01,CANDIDATE,0,Neptune+,296184780.0,43980751.0,61.49,375.1007684590561,0.008894936442664633,0.518060209,17224.79,2921.0,5405.0,3.853,,,,14.463
Kepler,K06000.01,FALSE POSITIVE,0,Unknown,297520720.0,40585419.0,,,,12429716100.0,71.78,742.0,5754.0,4.534,0.905,897793772526320.8,,15.842
Kepler,K06001.01,FALSE POSITIVE,0,Unknown,297522770.0,40581341.0,,,,12428847600.0,65.27,725.0,5595.0,4.513,0.886,769250535474565.9,,15.47
Kepler,K06002.01,FALSE POSITIVE,0,Unknown,297551030.0,40557388.0,,,,12425825200.0,108.1,822.0,5968.0,4.426,1.048,1393278139690180.0,,14.332
Kepler,K07872.01,FALSE POSITIVE,0,Neptune+,280772130.0,44188740.0,259.36,1331.1734214675405,0.0004206627143312971,153725848000.0,68.48,734.0,4794.0,2.781,,,,11.167
Kepler,K06003.01,FALSE POSITIVE,0,Unknown,297604400.0,40532860.0,,,,12425790700.0,28.51,589.0,4873.0,4.586,0.693,270802154174606.3,,15.71
Kepler,K06004.01,FALSE POSITIVE,0,Unknown,297617580.0,40506771.0,,,,12425335600.0,51.57,683.0,5442.0,4.541,0.783,537721837325431.94,,15.539
Kepler,K06005.01,FALSE POSITIVE,0,Earth-like,297667270.0,40514130.0,0.84,0.5246061268988179,4.879820810121555,12425420100.0,44.57,659.0,5571.0,4.643,0.691,459926812574404.5,,14.667
Kepler,K06006.01,FALSE POSITIVE,0,Unknown,297753570.0,40552620.0,,,,12424995000.0,660.61,1293.0,6098.0,3.707,,,,13.262
Kepler,K06007.01,FALSE POSITIVE,0,Unknown,297534300.0,40653389.0,,,,12422791800.0,38.29,634.0,5279.0,4.62,0.72,402598025741464.06,,15.955
Kepler,K06108.01,CANDIDATE,0,Unknown,285862700.0,39205280.0,,,,485922970000.0,0.61,225.0,5551.0,4.386,0.957,869578482854881.4,,12.12
Kepler,K06109.01,FALSE POSITIVE,0,Neptune+,287833340.0,39221272.0,81.61,481.20947778781397,0.004881040525383251,22913446297.0,102.27,811.0,6621.0,4.294,,,,11.856
Kepler,K06110.01,FALSE POSITIVE,0,Unknown,289763120.0,39245178.0,,,,8653156020.0,40.5,643.0,4746.0,4.605,0.696,245770308570130.12,,15.863
Kepler,K06111.01,CANDIDATE,0,Unknown,289848180.0,39331463.0,,,,228654120000.0,17.44,521.0,6845.0,3.849,,,,12.914
Kepler,K06112.01,FALSE POSITIVE,0,Neptune+,296648830.0,39318588.0,92.34,536.4670910009728,0.0037564866490350708,2243015737.0,2547.31,1813.0,6181.0,,,,,12.785
Kepler,K06113.01,FALSE POSITIVE,0,Neptune+,285585780.0,39479130.0,35.81,233.09008620708627,0.02798460710695266,4694218481.0,189.23,946.0,5512.0,4.575,0.787,571723837783459.2,,15.584
Kepler,K06203.01,FALSE POSITIVE,0,Unknown,287156130.0,45979259.0,,,,0.87683182,3077.39,,,,,,,15.397
Kepler,K06204.01,FALSE POSITIVE,0,Neptune+,294488070.0,46002289.0,47.65,299.7059440568808,0.01527267168794665,0.953734449,12038.6,2672.0,7332.0,4.265,,,,12.771
Kepler,K06205.01,FALSE POSITIVE,0,Neptune+,297110750.0,46089600.0,274.78,1400.5767249790822,0.0003721859048347572,2073873563.0,23242.18,3150.0,7803.0,3.688,,,,14.701
Kepler,K06206.01,FALSE POSITIVE,0,Neptune+,299609100.0,46118240.0,27.64,185.58953090987228,0.04845601916849521,15713787218.0,73.68,747.0,5843.0,4.399,,,,14.049
Kepler,K06207.01,FALSE POSITIVE,0,Neptune+,285884490.0,46289829.0,18.98,133.3216448529093,0.10750295777611764,7964440392.0,76.69,755.0,5250.0,4.548,0.736,411521795999999.94,,14.641
Kepler,K07866.01,FALSE POSITIVE,0,Neptune+,296185180.0,43978649.0,42.1,268.7622352184422,0.019857763374680346,0.518071538,9823.05,2536.0,5876.0,4.273,,,,14.013
Kepler,K06208.01,FALSE POSITIVE,0,Neptune+,288016510.0,46206921.0,14.54,105.4524508469745,0.18913496903374957,2151214629.0,27604.18,3287.0,4748.0,2.635,8.179,3.399720840510936e+16,,11.576
Kepler,K06209.01,CANDIDATE,0,Unknown,294444000.0,46335972.0,,,,12714363500.0,89.81,785.0,5947.0,4.481,0.962,1157555700592701.0,,16.154
Kepler,K07873.01,CANDIDATE,0,Earth-like,287370390.0,44187988.0,0.57,0.12495020298557231,3.7198101359051794,1931887680.0,977.65,1427.0,5896.0,4.516,0.914,1009537116705624.8,,13.5
Kepler,K06008.01,FALSE POSITIVE,0,Unknown,297559540.0,40639469.0,,,,12426469000.0,66.74,729.0,5691.0,4.544,0.887,825280497186662.8,,15.178
Kepler,K06009.01,FALSE POSITIVE,0,Unknown,297587680.0,40632092.0,,,,12426288900.0,131.83,864.0,6246.0,4.433,1.092,1814902071394863.2,,14.285
Kepler,K06010.01,FALSE POSITIVE,0,Unknown,297595310.0,40660728.0,,,,12424747000.0,53.94,691.0,5514.0,4.569,0.826,630706260242271.8,,14.418
Kepler,K06011.01,FALSE POSITIVE,0,Unknown,297745510.0,40674290.0,,,,12425570500.0,63.95,721.0,5742.0,4.564,0.827,743470552762593.6,,14.961
Kepler,K06012.01,FALSE POSITIVE,0,Unknown,297745670.0,40652519.0,,,,12426173000.0,242.41,1006.0,6367.0,4.181,,,,13.605
Kepler,K06013.01,FALSE POSITIVE,0,Unknown,297632630.0,40709129.0,,,,12424430600.0,61.31,714.0,5761.0,4.581,0.791,689198729060025.2,,15.899
Kepler,K06014.01,FALSE POSITIVE,0,Neptune+,283439820.0,40836220.0,37.65,243.59769967040958,0.025164402079188967,6717383280.0,143.87,883.0,5301.0,4.416,0.936,691803754070162.0,,12.778
Kepler,K06114.01,FALSE POSITIVE,0,Neptune+,290024350.0,39563389.0,36.91,239.37939210620144,0.026245992397272194,24955998503.0,1011.42,1438.0,8617.0,3.78,3.018,5.0218396652170296e+16,,11.458
Kepler,K07863.01,CANDIDATE,0,Earth-like,295080900.0,43953239.0,0.52,0.08896360464995855,3.488274996819308,5244915600.0,251.14,1015.0,5823.0,4.486,0.878,886290700086529.8,,13.695
Kepler,K06115.01,CANDIDATE,0,Unknown,291597750.0,39536060.0,,,,168669347820.0,,,,,,,,13.497
Kepler,K06116.01,FALSE POSITIVE,0,Unknown,287138150.0,39673592.0,,,,4426942241.0,199.4,958.0,5511.0,4.569,0.746,513333135858183.5,,15.469
Kepler,K06118.01,CANDIDATE,0,Unknown,289533360.0,39836639.0,,,,571280892000.0,,324.0,7081.0,4.16,,,,12.767
Kepler,K06119.01,FALSE POSITIVE,0,Neptune+,289964360.0,39811352.0,75.11,447.31558580012944,0.005820082208709696,3454241684.0,3867.02,2010.0,6562.0,3.822,,,,13.198
Kepler,K06120.01,CANDIDATE,0,Unknown,290450260.0,39862011.0,,,,90097375000.0,,430.0,6116.0,4.444,,,,15.416
Kepler,K06210.01,CANDIDATE,0,Unknown,298065490.0,46436298.0,,,,51856565560.0,,,,,,,,13.173
Kepler,K06211.01,FALSE POSITIVE,0,Neptune+,290478030.0,46537949.0,98.16,566.1120559670691,0.0032999482485021768,1457256942.0,4686.52,2112.0,6630.0,4.235,,,,14.713
Kepler,K06212.01,FALSE POSITIVE,0,Unknown,293455140.0,46521751.0,,,,10818248422.0,112.55,830.0,5955.0,4.446,0.894,1005083401494635.2,,13.392
Kepler,K06213.01,FALSE POSITIVE,0,Neptune+,295071140.0,46687820.0,37.66,243.65463527727752,0.02515023835119511,2559236603.0,665.95,1296.0,5955.0,4.534,0.883,980501969665969.1,,14.752
Kepler,K06214.01,FALSE POSITIVE,0,Unknown,299871310.0,46822491.0,,,,281358770000.0,,446.0,6049.0,3.728,,,,13.654
Kepler,K06215.01,FALSE POSITIVE,0,Unknown,298900120.0,47146481.0,,,,462123450000.0,0.19,169.0,4547.0,4.559,0.747,238528908272478.72,,15.165
Kepler,K03283.03,CANDIDATE,0,Unknown,286089080.0,45369011.0,,,,87707513000.0,,310.0,4944.0,4.614,0.721,310587789470833.1,,15.322
Kepler,K06015.01,FALSE POSITIVE,0,Neptune+,297760530.0,40829948.0,31.14,206.12011459680986,0.03763335394372758,41865397230.0,14.79,500.0,6063.0,4.584,0.788,839078721729107.5,,14.528
Kepler,K06016.01,FALSE POSITIVE,0,Neptune+,293294400.0,41035351.0,25.84,174.9111149708026,0.05589182038655652,4553370029.0,603.58,1264.0,6306.0,4.346,1.109,1944817966584958.5,,11.471
Kepler,K06017.01,FALSE POSITIVE,0,Neptune+,292174500.0,41290661.0,35.99,234.12081380512194,0.027688718727930963,5262652179.0,1191.71,1499.0,7049.0,4.212,,,,13.537
Kepler,K06018.01,FALSE POSITIVE,0,Neptune+,297000060.0,41290031.0,22.32,153.76266142159932,0.07623891221980794,16621853404.0,63.3,719.0,5949.0,4.451,0.907,1030363462394870.0,,15.229
Kepler,K06019.01,FALSE POSITIVE,0,Neptune+,289861050.0,41408192.0,82.98,488.3111250864261,0.004711776717669737,19741616041.0,156.6,902.0,6535.0,4.183,,,,10.543
