"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag"
"2569995","K07634.01","","CANDIDATE","CANDIDATE","0.0000","0","0","0","0","80840690 000","1773473 000","0.0030","856 700","9.33E+7","15.Nov","500.0","14.83","21.60","1","q1_q17_dr25_tce","5511.00","Apr.69","Jan.70","290229 250","37840 961","17.187"
"12068975","K00623.02","Kepler-197 d","CONFIRMED","CANDIDATE","0.9850","0","0","0","0","15677501 910","1794731 100","0.9110","550 820","1.16E+6","Jan.42","810.0","101.79","39.60","3","q1_q17_dr25_tce","6003.00","4.303","1.1090","295226 440","50558 979","11.811"
"12068975","K00623.03","Kepler-197 b","CONFIRMED","CANDIDATE","0.9730","0","0","0","0","5599315 430","1714739 100","0.9140","389 440","8.48E+5","Jan.22","1142.0","402.39","41.40","2","q1_q17_dr25_tce","6003.00","4.303","1.1090","295226 440","50558 979","11.811"
"12068975","K00623.04","Kepler-197 e","CONFIRMED","CANDIDATE","0.9920","0","0","0","0","25210014 600","1544112 200","0.7710","655 300","6.21E+5","0.95","691.0","54.06","18.80","4","q1_q17_dr25_tce","6003.00","4.303","1.1090","295226 440","50558 979","11.811"
"3541946","K00624.01","Kepler-198 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","17790016 780","1824374 500","0.1820","441 160","8.71E+6","Feb.70","655.0","43.50","67.20","1","q1_q17_dr25_tce","5569.00","4.474","0.9270","290673 130","38691 010","13.597"
"3541946","K00624.02","Kepler-198 c","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","49567408 500","1695422 700","0.8660","400 200","7.30E+6","Feb.91","465.0","11.Sep","31.20","3","q1_q17_dr25_tce","5569.00","4.474","0.9270","290673 130","38691 010","13.597"
"10264660","K00098.01","Kepler-14 b","CONFIRMED","CANDIDATE","0.9940","0","0","0","0","6790120 801","1380881 990","0.4860","604 370","2.30E+7","Sep.86","1434.0","998.97","526.10","1","q1_q17_dr25_tce","6372.00","3.954","02.Oct","287708 830","47333 050","12.128"
"7385509","K00675.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","1655467 295","1695487 200","0.0010","324 240","1.06E+7","Feb.17","1080.0","322.97","98.70","1","q1_q17_dr25_tce","4583.00","4.600","0.6950","297747 990","42995 205","13.841"
"7447200","K00676.01","Kepler-210 c","CONFIRMED","CANDIDATE","0.3780","0","0","0","0","7972510 087","1715850 570","0.7390","297 540","3.14E+7","Mar.22","497.0","14.45","206.70","1","q1_q17_dr25_tce","3912.00","4.728","0.5330","292503 390","43083 149","13.822"
"7447200","K00676.02","Kepler-210 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","2453236 139","1708920 590","0.4960","166 910","1.72E+7","Feb.26","737.0","69.36","158.00","2","q1_q17_dr25_tce","3912.00","4.728","0.5330","292503 390","43083 149","13.822"
"7466863","K00677.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","0","11971062 600","1710842 500","0.9990","276 070","4.22E+6","May.84","1044.0","280.97","42.60","1","q1_q17_dr25_tce","6312.00","4.127","Jan.40","297400 970","43042 782","13.768"
"7509886","K00678.01","Kepler-211 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","6040462 200","1725932 700","0.5080","198 000","2.41E+6","Jan.30","841.0","118.56","14.90","2","q1_q17_dr25_tce","5297.00","4.578","0.8250","285439 150","43168 480","13.283"
"7509886","K00678.02","Kepler-211 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","4138528 250","1320188 200","0.1850","228 100","2.56E+6","Jan.30","954.0","196.51","20.50","1","q1_q17_dr25_tce","5297.00","4.578","0.8250","285439 150","43168 480","13.283"
"10002866","K00723.01","Kepler-222 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3936993 144","1696505 920","0.8010","188 700","1.27E+7","Mar.36","1004.0","240.16","59.30","2","q1_q17_dr25_tce","5431.00","4.563","0.8430","287906 100","46937 771","15.063"
"10002866","K00723.02","Kepler-222 d","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","28081859 820","1949169 600","0.4250","452 880","1.84E+7","Mar.63","522.0","17.52","50.80","3","q1_q17_dr25_tce","5431.00","4.563","0.8430","287906 100","46937 771","15.063"
"6678383","K00111.02","Kepler-104 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","23668346 350","1327142 100","0.7580","582 970","4.49E+6","Feb.32","668.0","47.11","112.80","3","q1_q17_dr25_tce","5979.00","4.394","Jan.50","287604 610","42166 779","12.596"
"10002866","K00723.03","Kepler-222 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","10088810 660","1730833 530","0.9210","177 260","2.00E+7","Apr.71","734.0","68.62","51.40","1","q1_q17_dr25_tce","5431.00","4.563","0.8430","287906 100","46937 771","15.063"
"2577353","K07635.01","","CANDIDATE","CANDIDATE","0.8720","0","0","0","0","60458443 000","1363553 000","0.4510","843 000","1.75E+6","Jan.59","511.0","16.14","Sep.70","1","q1_q17_dr25_tce","5865.00","4.297","1.1810","291780 790","37811 508","14.544"
"10005020","K00724.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","0","6971069 190","1747030 500","0.0440","391 250","4.53E+6","02.Jul","946.0","189.16","41.70","1","q1_q17_dr25_tce","5871.00","4.493","0.9830","288980 380","46954 060","15.040"
"3541946","K00624.03","Kepler-198 d","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","1311842 968","1331105 800","0.1210","178 760","2.45E+6","Jan.43","1562.0","1410.60","44.20","2","q1_q17_dr25_tce","5569.00","4.474","0.9270","290673 130","38691 010","13.597"
"4449034","K00625.01","","FALSE POSITIVE","FALSE POSITIVE","Jan.00","0","1","0","0","38138530 990","1804374 800","Jan.10","386 170","1.23E+7","68.75","873.0","137.15","58.90","1","q1_q17_dr25_tce","6481.00","3.861","Feb.30","286563 780","39534 470","13.592"
"4478168","K00626.01","Kepler-624 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","14586498 560","1722218 500","0.6650","402 490","3.79E+6","Feb.45","852.0","124.89","53.00","1","q1_q17_dr25_tce","6063.00","4.290","Jan.10","295193 390","39539 669","13.490"
"4478168","K00626.02","","CANDIDATE","CANDIDATE","0.9940","0","0","0","0","8029201 800","1328283 000","0.5100","346 200","6.56E+5","0.99","1040.0","276.27","Nov.70","2","q1_q17_dr25_tce","6063.00","4.290","Jan.10","295193 390","39539 669","13.490"
"2854839","K07639.01","","FALSE POSITIVE","FALSE POSITIVE","0.3250","1","0","0","0","1055692 860","1315576 000","0.1310","128 900","3.75E+5","0.45","1395.0","898.72","07.Oct","1","q1_q17_dr25_tce","4955.00","4.561","0.7510","291957 610","38070 049","13.203"
"4563268","K00627.01","Kepler-625 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","7751927 550","1761719 700","0.5460","354 130","4.07E+6","Jan.89","852.0","124.47","77.30","1","q1_q17_dr25_tce","5604.00","4.520","0.9120","292150 450","39637 581","13.307"
"7515212","K00679.01","Kepler-212 c","CONFIRMED","CANDIDATE","0.9950","0","0","0","0","31804759 910","1902541 300","0.8700","869 900","3.61E+6","Feb.99","664.0","45.90","73.40","1","q1_q17_dr25_tce","5867.00","4.235","Jan.60","287620 820","43141 647","13.178"
"7515212","K00679.02","Kepler-212 b","CONFIRMED","CANDIDATE","0.7670","0","0","0","0","16258027 600","1396381 000","0.1310","637 500","4.70E+5","0.92","830.0","112.41","Nov.50","2","q1_q17_dr25_tce","5867.00","4.235","Jan.60","287620 820","43141 647","13.178"
"7529266","K00680.01","Kepler-435 b","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","8600153 929","1776424 210","0.2960","900 150","4.51E+7","26.52","1703.0","1986.75","1208.10","1","q1_q17_dr25_tce","6093.00","3.475","Mar.30","292287 320","43197 281","13.643"
"11553706","K00009.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","3719809 197","1350682 980","Jan.90","353 170","2.96E+7","87.21","1873.0","2912.21","373.90","1","q1_q17_dr25_tce","6284.00","3.813","Feb.80","288803 770","49530 788","13.123"
"2449053","K07633.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","0.739753450","1318173 900","0.5250","420 000","4.82E+6","02.Sep","1818.0","2580.00","86.20","1","q1_q17_dr25_tce","5271.00","4.436","0.9350","292689 850","37774 361","15.141"
"10489525","K00106.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","1612249 049","1318520 400","1.1710","423 500","1.54E+6","50.98","2713.0","12788.25","45.40","1","q1_q17_dr25_tce","6732.00","3.793","Feb.90","298354 340","47672 081","12.775"
"7598128","K00681.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","44258173 075","1884955 370","0.8150","758 264","2.05E+8","37.38","845.0","120.38","1282.30","1","q1_q17_dr25_tce","6544.00","3.839","Feb.60","288541 990","43255 421","13.204"
"11858979","K04062.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","3059339 060","1317541 000","Jan.90","173 320","1.17E+7","36.00","1434.0","999.16","37.70","1","q1_q17_dr25_tce","6238.00","4.337","1.1160","288908 870","50162 830","14.077"
"5900390","K04063.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","0.624677585","1318663 000","0.5220","241 100","3.73E+5","Jan.28","4391.0","87591.59","31.00","1","q1_q17_dr25_tce","9653.00","4.191","Jan.60","298043 180","41195 000","12.789"
"5444334","K04064.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","0.759763198","1317881 600","0.5710","308 300","2.02E+6","Jan.20","1752.0","2227.19","30.80","1","q1_q17_dr25_tce","5520.00","4.572","0.8180","290501 250","40694 500","15.916"
"10139620","K04065.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","372373690 000","1380835 000","0.3052","1233 000","6.66E+6","Feb.68","267.0","Jan.20","15.60","","","6109.00","4.455","1.0290","291266 720","47114 769","15.423"
"8686373","K04066.01","Kepler-1936 b","CONFIRMED","CANDIDATE","0.9880","0","0","0","0","126557190 000","1456973 600","0.9650","807 900","3.66E+6","Apr.59","524.0","17.85","24.80","1","q1_q17_dr25_tce","6501.00","Apr.54","Jan.40","290730 010","44836 121","13.666"
"5386264","K04135.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","12435190 544","1408323 906","0.3210","383 050","7.19E+5","0.52","545.0","20.93","Apr.80","2","q1_q17_dr25_tce","4756.00","4.676","0.6200","297772 920","40589 088","14.844"
"3867615","K02289.02","Kepler-379 b","CONFIRMED","CANDIDATE","0.9270","0","0","0","0","20098367 600","2075775 700","0.0200","520 700","1.58E+6","Jan.58","775.0","85.34","20.90","2","q1_q17_dr25_tce","6053.00","4.279","Jan.00","295701 110","38945 831","13.358"
"3218844","K07646.01","","FALSE POSITIVE","FALSE POSITIVE","0.1470","1","0","0","0","85112898 000","1718254 000","0.0330","250 300","5.14E+6","Feb.21","422.0","Jul.48","Aug.00","1","q1_q17_dr25_tce","6018.00","4.485","0.9750","286467 530","38385 971","15.681"
"7256914","K04136.01","","CANDIDATE","CANDIDATE","0.9820","0","0","0","0","2417500 210","1338058 400","0.8950","433 000","5.82E+5","Jan.19","1507.0","1221.36","15.20","1","q1_q17_dr25_tce","5575.00","4.189","Jan.80","281823 180","42811 169","13.955"
"7256914","K04136.02","","CANDIDATE","CANDIDATE","0.9720","0","0","0","0","4033574 340","1342327 500","0.8550","588 600","6.62E+5","Jan.23","1270.0","616.04","15.50","2","q1_q17_dr25_tce","5575.00","4.189","Jan.80","281823 180","42811 169","13.955"
"3542222","K04137.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","0.504426087","1318948 250","Jan.10","162 760","6.14E+6","33.96","2339.0","7077.76","81.70","1","q1_q17_dr25_tce","6043.00","4.452","0.9010","290749 180","38659 111","15.213"
"6871071","K02220.04","","CANDIDATE","CANDIDATE","0.8950","0","0","0","0","7664629 130","1373834 200","0.2160","361 400","1.14E+6","Jan.60","1106.0","353.31","13.20","4","q1_q17_dr25_tce","5640.00","Apr.87","Jan.50","294137 910","42370 499","14.686"
"5530112","K04067.01","Kepler-1937 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","9688721 600","1318295 000","0.1180","200 000","6.56E+6","03.Sep","1014.0","250.25","18.Oct","1","q1_q17_dr25_tce","6457.00","4.358","Jan.60","290658 390","40778 542","14.158"
"6226908","K04068.01","Kepler-1546 b","CONFIRMED","CANDIDATE","0.4020","0","0","0","0","19597317 000","1352652 600","0.8700","450 800","1.01E+7","Mar.78","671.0","47.90","23.70","1","q1_q17_dr25_tce","5569.00","4.368","1.0190","297583 920","41541 229","15.412"
"5906694","K04069.01","Kepler-1938 b","CONFIRMED","CANDIDATE","0.9090","0","0","0","0","13062435 450","1441842 600","0.1280","324 400","4.64E+6","Jan.36","527.0","18.25","21.40","1","q1_q17_dr25_tce","4522.00","4.615","0.6550","299351 900","41195 740","14.885"
"10186945","K04070.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","0.793663156","1317906 500","0.4000","0.82440","1.86E+6","Jan.14","1614.0","1600.85","23.70","1","q1_q17_dr25_tce","5077.00","4.533","0.8250","281440 670","47246 471","14.549"
"4636565","K04138.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","2814013 020","1330785 000","0.5670","580 100","5.57E+5","Jan.51","1723.0","2081.51","33.80","1","q1_q17_dr25_tce","5541.00","3.869","Jan.70","285415 190","39776 009","12.511"
"9956082","K04139.01","Kepler-1557 b","CONFIRMED","CANDIDATE","0.9870","0","0","0","0","3740317 080","1347030 500","0.2770","239 400","1.66E+6","Jan.38","1287.0","646.81","15.60","1","q1_q17_dr25_tce","6260.00","4.433","1.0630","293881 410","46838 879","15.331"
"3241647","K07650.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","0.851678507","1316231 700","0.4180","202 800","6.79E+5","0.85","1840.0","2698.28","09.Oct","1","q1_q17_dr25_tce","5403.00","4.389","1.0290","293101 530","38340 618","15.250"
"7761585","K04140.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","205306270 000","1864340 000","0.1543","786 000","6.71E+6","Feb.48","314.0","Feb.29","Jun.40","","","6045.00","4.494","0.9550","294640 810","43453 930","15.971"
"3241248","K04141.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","0","0.978046982","1316863 900","Jan.70","261 370","8.39E+6","129.67","3146.0","23083.37","105.20","1","q1_q17_dr25_tce","5100.00","3.368","Apr.90","292993 290","38319 489","13.211"
"9716302","K04142.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","1332566 763","1320454 700","0.4740","400 100","3.85E+6","Jan.49","1318.0","713.45","18.20","1","q1_q17_dr25_tce","5134.00","4.599","0.7520","294308 870","46413 052","16.490"
"2708286","K04071.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","1891310 050","1326620 400","1.0350","568 700","1.56E+6","Jun.40","1590.0","1507.16","18.70","1","q1_q17_dr25_tce","5706.00","4.255","1.1200","290318 270","37910 980","15.157"
"6755944","K04072.01","Kepler-1547 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","0.692978457","1318014 200","0.9380","113 660","6.10E+5","Feb.24","3186.0","24240.83","20.90","1","q1_q17_dr25_tce","6105.00","3.805","Feb.40","283764 070","42222 172","13.447"
"10419797","K04073.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","87140633 000","1692620 000","","1811 000","","","","Nov.37","","1","q1_q17_dr25_tce","","","","297255 980","47550 491","15.149"
"6515335","K04074.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","185532850 000","3102503 000","Jan.82","3146 000","8.77E+6","28.39","302.0","Jan.96","19.90","","","5817.00","4.544","0.8700","289619 080","41927 189","15.692"
"7777471","K04075.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","0.885131111","1318742 000","0.7150","337 700","9.32E+5","0.90","1818.0","2579.83","23.40","1","q1_q17_dr25_tce","5904.00","4.543","0.8670","298861 020","43417 679","14.549"
"10294509","K04143.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","1854473 730","1325036 900","0.5140","266 500","3.07E+6","Jan.33","1221.0","527.79","18.90","1","q1_q17_dr25_tce","5341.00","4.609","0.7430","298710 820","47369 911","15.699"
"3112129","K04144.01","","CANDIDATE","CANDIDATE","0.9990","0","0","0","0","0.487656278","1321669 200","0.0370","101 290","1.10E+6","0.99","2299.0","6647.80","25.Oct","1","q1_q17_dr25_tce","5957.00","4.506","0.9370","290337 190","38205 009","14.374"
"3003019","K07642.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","0.502622858","1316112 300","0.6930","308 500","1.46E+6","Jan.41","2478.0","8838.66","41.10","1","q1_q17_dr25_tce","6029.00","4.385","1.0980","294291 960","38138 771","14.564"
"9334893","K02298.02","Kepler-1178 b","CONFIRMED","CANDIDATE","0.9890","0","0","0","0","31805512 800","1506791 000","0.4760","397 900","1.42E+6","0.63","378.0","Apr.84","Oct.90","2","q1_q17_dr25_tce","4729.00","4.726","0.5250","288456 050","45802 120","13.831"
"3103212","K04145.01","","CANDIDATE","CANDIDATE","Jan.00","0","0","0","0","3254246 520","1335121 000","0.6650","537 800","8.21E+5","0.96","1220.0","521.81","18.30","1","q1_q17_dr25_tce","5692.00","4.421","Jan.40","287759 030","38281 551","14.359"
"10000941","K04146.01","Kepler-1558 b","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","3504723 440","1337222 500","0.3090","194 640","9.07E+5","0.80","1019.0","254.49","18.40","1","q1_q17_dr25_tce","5115.00","4.477","0.8540","286819 370","46911 690","13.632"
"9455677","K04076.01","Kepler-1548 b","CONFIRMED","CANDIDATE","0.9950","0","0","0","0","124827797 000","2087919 100","0.0960","647 900","6.48E+6","Feb.57","350.0","Mar.56","17.Oct","1","q1_q17_dr25_tce","5349.00","4.353","1.0320","287471 220","46080 662","15.259"
"6871071","K02220.05","","CANDIDATE","CANDIDATE","","0","0","0","0","11929456 800","1337407 800","0.3789","319 300","1.32E+6","01.May","797.0","95.42","Nov.70","5","q1_q16_tce","5975.00","4.480","0.9000","294137 910","42370 499","14.686"
"7690855","K04077.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","1","0.786260569","1321668 160","Jan.60","455 600","8.77E+6","15.72","1192.0","477.45","246.00","2","q1_q17_dr25_tce","4223.00","4.681","0.5570","294531 490","43398 659","14.040"
"5649837","K04078.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","0","0.597934463","1319550 700","Jan.40","312 250","5.15E+6","23.20","2126.0","4834.45","72.20","1","q1_q17_dr25_tce","6052.00","4.539","0.8630","299079 440","40825 642","15.248"
"10141938","K04079.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","360764580 000","1485386 000","Jan.75","2122 000","3.84E+6","60.30","216.0","0.52","Oct.00","","","5513.00","4.616","0.7240","292160 280","47166 649","14.659"
"8029197","K04147.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","2152927 880","1323651 400","0.4500","304 300","4.14E+5","01.Feb","1841.0","2708.61","21.50","1","q1_q17_dr25_tce","5851.00","3.969","Jan.50","291963 200","43881 660","12.643"
"12257886","K04148.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","2615854 310","1324284 400","0.5770","651 900","1.70E+6","Jan.28","1358.0","803.03","26.90","1","q1_q17_dr25_tce","6131.00","4.497","0.9450","291227 290","50921 791","15.181"
"10875007","K04149.01","","CANDIDATE","CANDIDATE","0.9610","0","0","0","0","9546992 160","1401581 900","0.8790","506 300","1.43E+6","Jan.71","996.0","232.24","17.40","1","q1_q17_dr25_tce","6274.00","4.357","Jan.20","296962 100","48256 390","14.718"
"10875007","K04149.02","","CANDIDATE","CANDIDATE","0.9940","0","0","0","0","14708641 000","1338512 500","0.9600","539 400","1.31E+6","Jan.82","862.0","130.50","Dec.80","2","q1_q17_dr25_tce","6274.00","4.357","Jan.20","296962 100","48256 390","14.718"
"11465651","K04150.01","Kepler-1941 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","31335109 400","1369753 800","0.7060","607 100","2.65E+6","Jan.99","666.0","46.53","16.70","1","q1_q17_dr25_tce","6404.00","4.393","1.1420","296627 040","49353 901","14.681"
"5036480","K04080.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","1","1061002 863","1325246 300","0.3370","196 200","1.42E+6","01.Jun","1679.0","1883.03","15.70","1","q1_q17_dr25_tce","5767.00","4.538","0.8810","297867 340","40102 570","15.213"
"10275077","K04081.01","","FALSE POSITIVE","FALSE POSITIVE","","1","0","0","0","363357550 000","1359933 000","0.0406","1985 000","3.95E+6","Mar.45","305.0","02.May","13.90","","","5086.00","3.890","Jan.30","292270 050","47307 362","14.661"
"6592832","K04082.01","","FALSE POSITIVE","FALSE POSITIVE","0.0190","0","1","1","0","0.924821319","1320918 700","0.4010","259 400","1.22E+6","01.Oct","1963.0","3514.31","24.30","1","q1_q17_dr25_tce","6135.00","4.455","0.9740","287473 690","42003 750","15.293"
"8524346","K04083.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","4469745 200","1330089 200","0.9820","533 000","2.42E+6","Feb.43","1248.0","574.11","33.80","1","q1_q17_dr25_tce","6102.00","4.316","1.1250","300618 770","44594 391","13.726"
"3937814","K04084.01","Kepler-1549 b","CONFIRMED","CANDIDATE","0.8200","0","0","0","0","214881456 000","2134044 000","0.0230","958 100","7.59E+6","Feb.68","286.0","Jan.59","16.Oct","1","q1_q17_dr25_tce","5323.00","4.378","0.9950","286052 430","39096 050","15.188"
"5551228","K04154.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","122906853 000","1959104 000","0.9740","1597 000","8.20E+6","Mar.55","338.0","03.Aug","19.90","1","q1_q17_dr25_tce","5692.00","4.547","0.8660","296497 310","40765 629","15.593"
"5471271","K04155.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","12422216 754","1418461 927","0.0560","655 330","5.45E+5","0.80","864.0","131.73","Nov.00","1","q1_q17_dr25_tce","6231.00","4.424","1.0840","297606 810","40656 479","13.598"
"5881120","K04156.01","Kepler-1943 b","CONFIRMED","CANDIDATE","0.9720","0","0","0","0","4850189 740","1353115 700","0.9850","567 600","6.45E+5","01.Oct","1098.0","344.04","15.80","1","q1_q17_dr25_tce","6032.00","4.485","0.9730","293318 270","41116 669","13.809"
